trip_id,timestamp,start_datetime,accel_x,accel_y,accel_z,speed_kmh,speed_change_rate
TRIP_98b9e4,2026-03-07 18:23:06.328142,2026-03-07 18:23:05.308964,0.22114433849671,0.08790115571837864,8.252241949659432,30.901770543876715,0.40493067661407856
TRIP_98b9e4,2026-03-07 18:23:07.327250,2026-03-07 18:23:05.308964,1.7332264469146184,-0.45778265453167544,9.689488821913406,57.580010015170224,0.2371255738176974
TRIP_98b9e4,2026-03-07 18:23:08.322799,2026-03-07 18:23:05.308964,-0.4235347485393328,-1.1700901327731708,10.209688746591981,55.77784868899916,-0.23797035679497736
TRIP_98b9e4,2026-03-07 18:23:09.328831,2026-03-07 18:23:05.308964,0.3919865096428077,0.4434124617386477,8.150772534922798,47.42172732396979,-0.41937560296385534
TRIP_98b9e4,2026-03-07 18:23:10.333401,2026-03-07 18:23:05.308964,-0.23064603103941117,1.3504495740623939,9.114085434281309,44.044131755944804,-0.19196364603754024
TRIP_98b9e4,2026-03-07 18:23:11.330559,2026-03-07 18:23:05.308964,-1.6165380710931285,0.09078407830640822,8.880085831674876,40.95515537480812,-0.9532043336377343
TRIP_98b9e4,2026-03-07 18:23:12.327818,2026-03-07 18:23:05.308964,1.0767112451929908,1.1326172251483348,8.701368079738664,45.291063977486175,-0.922491995546072
TRIP_98b9e4,2026-03-07 18:23:13.326884,2026-03-07 18:23:05.308964,-0.8234442759709801,0.9950710865529824,9.683956443596896,32.14749847763752,0.32137456128671715
TRIP_98b9e4,2026-03-07 18:23:14.325088,2026-03-07 18:23:05.308964,-1.9294607786784752,-0.39073238753853,8.854686538193869,20.57258786561501,0.5744367215974227
TRIP_98b9e4,2026-03-07 18:23:15.323182,2026-03-07 18:23:05.308964,0.29294682831560337,-0.8968722758082488,9.559896001635533,30.248637529128818,0.4361147053872305
TRIP_98b9e4,2026-03-07 18:23:16.333635,2026-03-07 18:23:05.308964,1.1404991306441232,-0.8060043077332604,10.119684532780287,24.75316351840402,0.3058527264268409
TRIP_98b9e4,2026-03-07 18:23:17.328717,2026-03-07 18:23:05.308964,-1.6416713566054915,-0.8508448245064195,10.312468939202889,33.92346669778462,0.5520361507145668
TRIP_98b9e4,2026-03-07 18:23:18.327476,2026-03-07 18:23:05.308964,0.19385106679755504,1.4638047416783957,10.190840858504146,46.361579273995886,-0.31834435881050416
TRIP_98b9e4,2026-03-07 18:23:19.324272,2026-03-07 18:23:05.308964,-1.5830348154621827,-0.25005192391374553,9.231769333182136,22.172667160633534,0.3365320750320955
TRIP_98b9e4,2026-03-07 18:23:20.324350,2026-03-07 18:23:05.308964,-1.659821019332298,-1.9549660321010904,9.00324325885861,34.52232939269719,0.9159764546298481
TRIP_98b9e4,2026-03-07 18:23:21.324543,2026-03-07 18:23:05.308964,-0.4903201714947185,1.7502159896338876,9.473040286434015,29.701514784716494,-0.3871577905772108
TRIP_98b9e4,2026-03-07 18:23:22.323299,2026-03-07 18:23:05.308964,1.0731041512462909,-0.4517163668197175,9.897310287928352,50.265363841316905,-0.10018608770622595
TRIP_98b9e4,2026-03-07 18:23:23.330353,2026-03-07 18:23:05.308964,1.6354359858263088,1.9622279276768078,9.253055697329001,25.734946847027274,-0.7084083902483376
TRIP_98b9e4,2026-03-07 18:23:24.327799,2026-03-07 18:23:05.308964,1.6336867074225228,-0.9178069291052338,9.392559522405504,30.917708193154745,0.3499466483549314
TRIP_98b9e4,2026-03-07 18:23:25.326252,2026-03-07 18:23:05.308964,1.0590039193574987,0.8153628280784395,10.387817134501606,49.0103253501192,-0.5769649338200433
TRIP_98b9e4,2026-03-07 18:23:26.325063,2026-03-07 18:23:05.308964,1.2853365961332774,0.9594768285065776,9.471792147872307,54.52461815676706,0.9332333177649543
TRIP_98b9e4,2026-03-07 18:23:27.323482,2026-03-07 18:23:05.308964,0.4948434867229614,-1.387245303243481,10.504288100883144,48.37121454911158,0.4672752377069682
TRIP_98b9e4,2026-03-07 18:23:28.331662,2026-03-07 18:23:05.308964,-1.5867150780280999,-1.289133574365152,10.871662051791063,35.680732096508414,-0.9850638711947342
TRIP_98b9e4,2026-03-07 18:23:29.331961,2026-03-07 18:23:05.308964,-1.0767609724891791,0.7312634782330245,10.663844022747954,22.399895394604474,0.49147728764978305
TRIP_98b9e4,2026-03-07 18:23:30.328502,2026-03-07 18:23:05.308964,-0.7473199843135769,-1.0051150058440834,10.725213115326158,49.36815452091386,-0.9884040572589219
TRIP_98b9e4,2026-03-07 18:23:31.327250,2026-03-07 18:23:05.308964,1.3030995182240113,-1.6476006065211135,9.945443949923359,42.69107892723845,0.7018857096025126
TRIP_98b9e4,2026-03-07 18:23:32.325556,2026-03-07 18:23:05.308964,0.1637938483082828,-0.29676471588494513,8.720813409140707,55.288848057245495,0.04573961310021901
TRIP_98b9e4,2026-03-07 18:23:33.327831,2026-03-07 18:23:05.308964,-1.1531136149870092,-0.4487381804717341,9.33624031497826,26.83558940086214,0.9033236873167434
TRIP_98b9e4,2026-03-07 18:23:34.333034,2026-03-07 18:23:05.308964,-1.0816925957553458,0.7958391184727192,8.291912463087597,45.74820988176233,-0.4619315535726183
TRIP_98b9e4,2026-03-07 18:23:35.329792,2026-03-07 18:23:05.308964,0.5336208438954388,-1.4335772101525874,10.202080259242699,32.98348951249723,0.2559413063415841
TRIP_98b9e4,2026-03-07 18:23:36.326541,2026-03-07 18:23:05.308964,-1.2471184122773007,1.2776240457625505,9.673852035663248,31.294838252740295,-1.716793155328043
TRIP_98b9e4,2026-03-07 18:23:37.324978,2026-03-07 18:23:05.308964,-0.12667512778641843,0.452744603538644,10.060471991376497,54.81993748832829,-0.4589972186828464
